id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
58288,Odontophorus,capueira,capueira,birds,Spot-winged Wood Quail,Bernabe Lopez-Lanus,Brazil,"Parque Nacional Itatiaia (Hotel Simon), Rio de Janeiro ",,,1080,alarm call,,,field recording,//xeno-canto.org/58288,https://xeno-canto.org/58288/download,Odontophorus capueira CALL1_Trilha Tres Picos_PN Itatiaia_Rio de Janeiro_Brasil_24FEB2004 am c_Bernabe Lopez-Lanus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC58288-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC58288-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC58288-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC58288-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC58288-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC58288-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC58288-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:22,xx:xx,2004-02-24,2010-07-20,[],,unknown,unknown,unknown,,,no,,,44100
40892,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Fábio Francisco Carnaval de Andrade,Brazil,APA Macaé de Cima - Nova Friburgo ,,,1100,?,,,field recording,//xeno-canto.org/40892,https://xeno-canto.org/40892/download,MOV00020.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XIIEEVYWZB/ffts/XC40892-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XIIEEVYWZB/ffts/XC40892-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XIIEEVYWZB/ffts/XC40892-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XIIEEVYWZB/ffts/XC40892-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XIIEEVYWZB/wave/XC40892-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XIIEEVYWZB/wave/XC40892-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XIIEEVYWZB/wave/XC40892-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,1:14,6h30min,2009-11-15,2009-11-15,[],,unknown,unknown,unknown,,,no,,,44100
24516,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Adrian Eisen Rupp,Brazil,"Gleba maior Reserva Biológica Estadual do Sassafrás, Doutor Pedrinho, Santa Catarina",-26.7117,-49.6756,920,song,,,field recording,//xeno-canto.org/24516,https://xeno-canto.org/24516/download,Odonthophorus capueira_REBIO SASSAFRAS_Doutor Pedrinho_SC_25-VIII-2007.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/ffts/XC24516-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/ffts/XC24516-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/ffts/XC24516-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/ffts/XC24516-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/wave/XC24516-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/wave/XC24516-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/wave/XC24516-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:30,?,2007-08-25,2008-11-25,['Zonotrichia capensis'],,unknown,unknown,unknown,,,no,,,44100
14361,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Paul Smith,Paraguay,"PROCOSARA, PN San Rafael",-26.48333,-55.71667,300,"call, contact call",,,field recording,//xeno-canto.org/14361,https://xeno-canto.org/14361/download,Odontophoruscapueriacontact.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14361-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14361-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14361-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14361-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/wave/XC14361-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/wave/XC14361-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/wave/XC14361-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:12,8.00,2007-03-17,2008-11-20,['Myiornis auricularis'],score for short series of calls,unknown,unknown,unknown,,,no,,,44100
14360,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Paul Smith,Paraguay,"PROCOSARA, PN San Rafael",-26.48333,-55.71667,300,call,,,field recording,//xeno-canto.org/14360,https://xeno-canto.org/14360/download,Odontophoruscapueria.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14360-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14360-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14360-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14360-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/wave/XC14360-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/wave/XC14360-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/wave/XC14360-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:10,19.00,2007-03-23,2008-11-20,[],distant calling at dusk going to roost,unknown,unknown,unknown,,,no,,,44100
421876,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Fernando Igor de Godoy,Brazil,"São Miguel Arcanjo, São Paulo",-24.0557,-47.9947,800,"song, variation song",,,field recording,//xeno-canto.org/421876,https://xeno-canto.org/421876/download,XC421876-2021 Odontophorus capueira (2 dif songs)SaoMiguel_071016_FIG.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC421876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC421876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC421876-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC421876-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC421876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC421876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC421876-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,1:16,05:30,2016-10-07,2018-06-22,[],FCF2021 - Fonoteca Casa da Floresta.,yes,yes,yes,,,no,,,44100
256518,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Paul van Els,Brazil,"Intervales State Park, Guapiara,São Paulo State,Brazil",-24.291,-48.351,850,call,,,field recording,//xeno-canto.org/256518,https://xeno-canto.org/256518/download,XC256518-Odontophorus capueira.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WINPWCQYKA/ffts/XC256518-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WINPWCQYKA/ffts/XC256518-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WINPWCQYKA/ffts/XC256518-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WINPWCQYKA/ffts/XC256518-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WINPWCQYKA/wave/XC256518-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WINPWCQYKA/wave/XC256518-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WINPWCQYKA/wave/XC256518-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:09,08:51,2016-06-14,2015-07-12,[],,yes,yes,no,,,no,,,44100
226849,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Peter Boesman,Brazil,"Itatiaia National Park, Rio de Janeiro",-22.4166666667,-44.5833333333,,song,,,field recording,//xeno-canto.org/226849,https://xeno-canto.org/226849/download,XC226849-Spot-winged Wood-Quail D 1083.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226849-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226849-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226849-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226849-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226849-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226849-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226849-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,D,0:46,18:00,2004-07-28,2015-03-23,[],ID certainty 100%. (Archiv. tape 325 side B track 33 seq. A),unknown,unknown,unknown,,,no,,,44100
109501,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Antonio Silveira,Brazil,"Hotel Donati, Itatiaia NP, Rio de Janeiro state",-22.443,-44.6,950,song,,,field recording,//xeno-canto.org/109501,https://xeno-canto.org/109501/download,Odontophorus-capoeira-PNItatRJ-Brazil6-9-93-ASilveira.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/NBJQSQJRYH/ffts/XC109501-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NBJQSQJRYH/ffts/XC109501-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NBJQSQJRYH/ffts/XC109501-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NBJQSQJRYH/ffts/XC109501-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/NBJQSQJRYH/wave/XC109501-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NBJQSQJRYH/wave/XC109501-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NBJQSQJRYH/wave/XC109501-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:52,7pm,1993-09-06,2012-09-08,[],,no,no,no,,,no,,,48000
58289,Odontophorus,capueira,capueira,birds,Spot-winged Wood Quail,Bernabe Lopez-Lanus,Brazil,"Parque Nacional Itatiaia (Hotel Simon), Rio de Janeiro ",,,1080,"call, contact call",,,field recording,//xeno-canto.org/58289,https://xeno-canto.org/58289/download,Odontophorus capueira CALL2_Trilha Tres Picos_PN Itatiaia_Rio de Janeiro_Brasil_24FEB2004 am d_Bernabe Lopez-Lanus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC58289-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC58289-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC58289-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC58289-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC58289-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC58289-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC58289-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,E,0:08,xx:xx,2004-02-24,2010-07-20,[],,unknown,unknown,unknown,,,no,,,44100
35850,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Nunes D´Acosta,Brazil,MArgem direita do rio São Marcos -  Enclaves de  grotas ingremes  no lado de Minas Gerais - Remanescentes  de mata Atlântica.,,,740,song,,,field recording,//xeno-canto.org/35850,https://xeno-canto.org/35850/download,Uru capoeira.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC35850-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC35850-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC35850-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC35850-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/wave/XC35850-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/wave/XC35850-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/wave/XC35850-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,E,0:08,16:40,2008-09-27,2009-06-13,[],"Barragem de Batalha - Rio São Marcos - Cristalina, Goiás,",unknown,unknown,unknown,,,no,,,8000
729941,Odontophorus,guttatus,,birds,Spotted Wood Quail,Brendan Sloan,Costa Rica,El Toucanet Lodge ,,,2000 masl approx,song,,,field recording,//xeno-canto.org/729941,https://xeno-canto.org/729941/download,XC729941-220406_0081 Spotted wood Quail.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729941-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729941-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729941-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729941-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729941-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729941-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729941-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:23,17:30,2022-04-05,2022-06-07,[],,no,no,no,,,no,,,48000
729940,Odontophorus,guttatus,,birds,Spotted Wood Quail,Brendan Sloan,Costa Rica,El Toucanet Lodge ,,,2000 masl approx,song,,,field recording,//xeno-canto.org/729940,https://xeno-canto.org/729940/download,XC729940-220406_0078 Spotted wood Quail.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729940-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729940-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729940-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729940-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729940-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729940-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729940-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:52,17:00,2022-04-05,2022-06-07,[],,no,no,no,,,no,,,48000
729939,Odontophorus,guttatus,,birds,Spotted Wood Quail,Brendan Sloan,Costa Rica,El Toucanet Lodge ,,,2000 masl,song,,,field recording,//xeno-canto.org/729939,https://xeno-canto.org/729939/download,XC729939-220406_0080 Spotted wood Quail.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729939-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729939-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729939-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729939-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729939-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729939-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729939-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:45,17:00,2022-04-05,2022-06-07,[],,no,no,no,,,no,,,48000
729937,Odontophorus,guttatus,,birds,Spotted Wood Quail,Brendan Sloan,Costa Rica,El Toucanet Lodge ,,,2000 masl,song,,,field recording,//xeno-canto.org/729937,https://xeno-canto.org/729937/download,XC729937-22040679 Spotted wood quail.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729937-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729937-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729937-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC729937-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729937-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729937-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC729937-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:46,17:00,2022-04-05,2022-06-07,[],,no,no,no,,,no,,,48000
552505,Odontophorus,guttatus,,birds,Spotted Wood Quail,Odirlei Vieira da Fonseca,Costa Rica,"Las Cataratas Lodge, Copey, Dota, Provincia de Cartago",9.5893,-83.8,2800,call,uncertain,adult,field recording,//xeno-canto.org/552505,https://xeno-canto.org/552505/download,XC552505-Odontophorus guttatus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PHUJYQLGTN/ffts/XC552505-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PHUJYQLGTN/ffts/XC552505-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PHUJYQLGTN/ffts/XC552505-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PHUJYQLGTN/ffts/XC552505-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PHUJYQLGTN/wave/XC552505-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PHUJYQLGTN/wave/XC552505-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PHUJYQLGTN/wave/XC552505-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,3:46,17:00,2019-07-27,2020-04-30,[],,yes,yes,no,,,no,,,48000
518503,Odontophorus,guttatus,,birds,Spotted Wood Quail,Hans Matheve,Costa Rica,"Savegre Valley, Cerro de la Muerte, San José",9.5483,-83.8027,2400,song,,,field recording,//xeno-canto.org/518503,https://xeno-canto.org/518503/download,"XC518503-Spotted Wood Quail (song, Costa Rica, CM Savegre Valley, feb2019, 1).mp3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC518503-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC518503-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC518503-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC518503-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC518503-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC518503-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC518503-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:28,?,2019-02-15,2020-01-08,[],,yes,yes,yes,,,no,,,48000
384140,Odontophorus,guttatus,,birds,Spotted Wood Quail,Alfonso Auerbach,Honduras,"PN. La Muralla , Olancho",15.0723,-86.7338,1300,song,,,field recording,//xeno-canto.org/384140,https://xeno-canto.org/384140/download,XC384140-170819_005 spotted woood quail.MP3,"{'small': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/ffts/XC384140-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/ffts/XC384140-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/ffts/XC384140-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/ffts/XC384140-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/wave/XC384140-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/wave/XC384140-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/wave/XC384140-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:35,06:00,2017-08-19,2017-08-25,[],,no,no,no,,,no,,,44100
329706,Odontophorus,guttatus,,birds,Spotted Wood Quail,Alfonso Auerbach,Honduras,"Parque Nacional La Muralla, Olancho",15.0294,-86.7951,900,song,,,field recording,//xeno-canto.org/329706,https://xeno-canto.org/329706/download,XC329706-160730_023.MP3,"{'small': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/ffts/XC329706-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/ffts/XC329706-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/ffts/XC329706-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/ffts/XC329706-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/wave/XC329706-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/wave/XC329706-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWYNTPIIKC/wave/XC329706-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:23,06:00,2016-07-30,2016-08-01,['Psittacara holochlorus'],,no,no,no,,,no,,,44100
271463,Odontophorus,guttatus,,birds,Spotted Wood Quail,Peter Boesman,Panama,Finca Lerida,8.815908,-82.485796,,duet,,,field recording,//xeno-canto.org/271463,https://xeno-canto.org/271463/download,XC271463-LS_57582 spotted Woodquail duet song.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271463-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271463-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271463-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271463-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC271463-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC271463-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC271463-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:21,06:00,2015-03-04,2015-08-26,[],,unknown,unknown,unknown,,,no,,,44100
271462,Odontophorus,guttatus,,birds,Spotted Wood Quail,Peter Boesman,Panama,Finca Lerida,8.815908,-82.485796,,duet,,,field recording,//xeno-canto.org/271462,https://xeno-canto.org/271462/download,XC271462-LS_57580 Spotted Woodquail duet song.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271462-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271462-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271462-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271462-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC271462-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC271462-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC271462-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:14,06:00,2015-03-04,2015-08-26,[],,unknown,unknown,unknown,,,no,,,44100
119778,Odontophorus,guttatus,,birds,Spotted Wood Quail,Pritam Baruah,Costa Rica,"La Quebrada Trail, Savegre Mountain Lodge, Savegre Valley, San José",9.5501,-83.8001,2500,call,,,field recording,//xeno-canto.org/119778,https://xeno-canto.org/119778/download,XC119778-Spotted-Wood-Quail-Savegre-Pritam-Baruah.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HALXQIMTRP/ffts/XC119778-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HALXQIMTRP/ffts/XC119778-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HALXQIMTRP/ffts/XC119778-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HALXQIMTRP/ffts/XC119778-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HALXQIMTRP/wave/XC119778-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HALXQIMTRP/wave/XC119778-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HALXQIMTRP/wave/XC119778-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:14,07:30,2013-01-10,2013-01-24,[],,yes,yes,no,,,no,,,44100
107774,Odontophorus,guttatus,,birds,Spotted Wood Quail,Klemens Steiof,Panama,Los Quetzales Trail,8.8328,-82.7756,2500,call,,,field recording,//xeno-canto.org/107774,https://xeno-canto.org/107774/download,Spotted Woodquail_ PA_ Los Quetzales Trail_ c2500m asl_ 120307_ 12sec.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC107774-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC107774-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC107774-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC107774-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EMRFEGZSFE/wave/XC107774-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EMRFEGZSFE/wave/XC107774-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EMRFEGZSFE/wave/XC107774-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:11,?,2012-03-07,2012-08-20,[],,unknown,unknown,unknown,,,no,,,44100
